"No_";"Posting Date";"Currency Code";"Currency Factor";"Payment Discount _";"Sell-to Customer No_"
"FVV182544";"11-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV182545";"11-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV182546";"11-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV182547";"11-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1591"
"FVV182548";"11-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1540"
"FVV182549";"11-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV182550";"12-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1628"
"FVV182551";"12-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV182552";"12-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV182553";"12-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1723"
"FVV182554";"12-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43060050"
"FVV182555";"12-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV182556";"12-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1417"
"FVV182557";"12-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1779"
"FVV182558";"12-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI113"
"FVV182559";"12-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1669"
"FVV182560";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1771"
"FVV182561";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1481"
"FVV182562";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1585"
"FVV182563";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43046245"
"FVV182564";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1100"
"FVV182565";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1699"
"FVV182566";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1235"
"FVV182567";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43036370"
"FVV182568";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1655"
"FVV182569";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43008200"
"FVV182570";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43015330"
"FVV182571";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1594"
"FVV182572";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43036010"
"FVV182573";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1635"
"FVV182574";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1728"
"FVV182575";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1556"
"FVV182576";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1728"
"FVV182577";"13-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV182578";"14-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43090130"
"FVV182579";"14-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43088085"
"FVV182580";"14-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43048030"
"FVV182581";"14-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI103"
"FVV182582";"14-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1375"
"FVV182583";"14-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1375"
"FVV182584";"14-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1684"
"FVV182585";"14-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1684"
"FVV182586";"14-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI103"
"FVV182587";"17-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI004"
"FVV182588";"17-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43008200"
"FVV182589";"17-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1338"
"FVV182590";"17-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1647"
"FVV182591";"17-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1626"
"FVV182592";"17-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1763"
"FVV182593";"17-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1627"
"FVV182594";"17-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1780"
"FVV182595";"17-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1654"
"FVV182596";"17-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1628"
"FVV182597";"17-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1357"
"FVV182598";"17-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1365"
"FVV182599";"18-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1606"
"FVV182600";"18-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1606"
"FVV182601";"18-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1330"
"FVV182602";"18-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1100"
"FVV182603";"18-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43046245"
"FVV182604";"18-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1738"
"FVV182605";"18-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV182606";"18-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV182607";"18-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV182608";"18-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43008200"
"FVV182609";"18-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1635"
"FVV182610";"18-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1628"
"FVV182611";"18-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1100"
"FVV182612";"18-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1594"
"FVV182613";"18-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV182614";"18-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV182615";"18-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV182616";"19-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43003405"
"FVV182617";"19-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43003500"
"FVV182618";"19-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43003515"
"FVV182619";"19-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1431"
"FVV182620";"19-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1608"
"FVV182621";"19-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43003325"
"FVV182622";"19-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1722"
"FVV182623";"19-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1330"
"FVV182624";"19-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV182625";"19-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1762"
"FVV182626";"19-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1634"
"FVV182627";"19-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43065065"
"FVV182628";"19-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1763"
"FVV182629";"19-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1417"
"FVV182630";"19-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI063"
"FVV182631";"19-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43092120"
"FVV182632";"20-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43096010"
"FVV182633";"20-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43099225"
"FVV182634";"20-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1481"
"FVV182635";"20-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43088065"
"FVV182636";"20-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI43088065"
"FVV182637";"20-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1226"
"FVV182638";"20-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1624"
"FVV182639";"20-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1407"
"FVV182640";"20-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1591"
"FVV182641";"30-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1371"
"FVV182642";"30-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1450"
"FVV182643";"28-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1494"
"FVV182644";"28-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1450"
"FVV182645";"28-12-2018";;"0,00000000000000000000";"0,00000000000000000000";"CLI1494"
"FVV190001";"02-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1624"
"FVV190002";"02-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190003";"02-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1556"
"FVV190004";"02-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43099160"
"FVV190005";"02-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1474"
"FVV190006";"02-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1689"
"FVV190007";"02-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI118"
"FVV190008";"02-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV190009";"03-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190010";"03-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190011";"03-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190012";"03-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190013";"03-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1365"
"FVV190014";"03-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1669"
"FVV190015";"03-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1626"
"FVV190016";"03-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1763"
"FVV190017";"03-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1226"
"FVV190018";"03-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1628"
"FVV190019";"03-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1314"
"FVV190020";"03-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1627"
"FVV190021";"03-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV190022";"03-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV190023";"04-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43008200"
"FVV190024";"04-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43009095"
"FVV190025";"04-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43046245"
"FVV190026";"04-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43030162"
"FVV190027";"04-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1585"
"FVV190028";"04-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1647"
"FVV190029";"04-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1294"
"FVV190030";"04-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1631"
"FVV190031";"04-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190032";"04-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190033";"04-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1556"
"FVV190034";"04-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1042"
"FVV190035";"04-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190036";"04-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43099160"
"FVV190037";"04-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1071"
"FVV190038";"08-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI004"
"FVV190039";"08-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1634"
"FVV190040";"08-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV190041";"08-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1561"
"FVV190042";"08-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1739"
"FVV190043";"08-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1498"
"FVV190044";"09-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1172"
"FVV190045";"09-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1314"
"FVV190046";"09-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1474"
"FVV190047";"09-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1627"
"FVV190048";"09-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1626"
"FVV190049";"09-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1628"
"FVV190050";"09-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1763"
"FVV190051";"09-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI103"
"FVV190052";"09-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI103"
"FVV190053";"09-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI103"
"FVV190054";"10-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43065065"
"FVV190055";"10-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1696"
"FVV190056";"10-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190057";"10-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190058";"10-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1571"
"FVV190059";"10-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1556"
"FVV190060";"10-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43060050"
"FVV190061";"10-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV190062";"11-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1594"
"FVV190063";"11-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1100"
"FVV190064";"11-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1633"
"FVV190065";"11-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1235"
"FVV190066";"11-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43008200"
"FVV190067";"11-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43036370"
"FVV190068";"11-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43015330"
"FVV190069";"11-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1738"
"FVV190070";"11-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1689"
"FVV190071";"11-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190072";"11-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1160"
"FVV190073";"11-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1783"
"FVV190074";"11-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1365"
"FVV190075";"11-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43099030"
"FVV190076";"14-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1626"
"FVV190077";"14-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1785"
"FVV190078";"14-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1698"
"FVV190079";"14-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1540"
"FVV190080";"14-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43099160"
"FVV190081";"14-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1626"
"FVV190082";"14-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1627"
"FVV190083";"14-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1628"
"FVV190084";"14-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1763"
"FVV190085";"15-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1314"
"FVV190086";"15-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1556"
"FVV190087";"15-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1358"
"FVV190088";"15-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1509"
"FVV190089";"15-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190090";"15-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1752"
"FVV190091";"15-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43072055"
"FVV190092";"15-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190093";"15-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1357"
"FVV190094";"15-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1563"
"FVV190095";"15-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190096";"15-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190097";"15-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43065065"
"FVV190098";"16-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1556"
"FVV190099";"16-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43099225"
"FVV190100";"16-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1654"
"FVV190101";"16-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1626"
"FVV190102";"16-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1689"
"FVV190103";"16-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1634"
"FVV190104";"16-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1627"
"FVV190105";"16-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV190106";"16-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1763"
"FVV190107";"16-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1628"
"FVV190108";"17-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43056125"
"FVV190109";"17-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1653"
"FVV190110";"17-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190111";"17-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190112";"17-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190113";"18-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1579"
"FVV190114";"18-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1100"
"FVV190115";"18-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1516"
"FVV190116";"18-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1585"
"FVV190117";"18-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43011080"
"FVV190118";"18-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1330"
"FVV190119";"18-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43046245"
"FVV190120";"18-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1042"
"FVV190121";"18-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1689"
"FVV190122";"18-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI063"
"FVV190123";"18-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1536"
"FVV190124";"18-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1647"
"FVV190125";"18-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1669"
"FVV190126";"18-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI103"
"FVV190127";"18-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43065065"
"FVV190128";"18-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI103"
"FVV190129";"21-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI004"
"FVV190130";"21-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV190131";"21-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43038090"
"FVV190132";"21-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1389"
"FVV190133";"21-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1556"
"FVV190134";"21-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI004"
"FVV190135";"21-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI103"
"FVV190136";"21-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1417"
"FVV190137";"21-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1417"
"FVV190138";"21-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI002"
"FVV190139";"21-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1555"
"FVV190140";"21-01-2019";"USD";"1,13000000000000000000";"0,00000000000000000000";"CLI1508"
"FVV190141";"21-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1590"
"FVV190142";"21-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1509"
"FVV190143";"22-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43099030"
"FVV190144";"22-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1698"
"FVV190145";"22-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1782"
"FVV190146";"22-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1314"
"FVV190147";"22-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1723"
"FVV190148";"22-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43088065"
"FVV190149";"22-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43088065"
"FVV190150";"23-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV190151";"23-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43088085"
"FVV190152";"23-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV190153";"23-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1628"
"FVV190154";"23-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1375"
"FVV190155";"23-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1375"
"FVV190156";"23-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI108"
"FVV190157";"23-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI108"
"FVV190158";"23-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI108"
"FVV190159";"23-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI108"
"FVV190160";"23-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI108"
"FVV190161";"23-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI108"
"FVV190162";"23-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI108"
"FVV190163";"23-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI108"
"FVV190164";"23-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI108"
"FVV190165";"23-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI108"
"FVV190166";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190167";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43087150"
"FVV190168";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1627"
"FVV190169";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1401"
"FVV190170";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1100"
"FVV190171";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43008200"
"FVV190172";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1501"
"FVV190173";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43046245"
"FVV190174";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1786"
"FVV190175";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43036010"
"FVV190176";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1628"
"FVV190177";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1635"
"FVV190178";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1562"
"FVV190179";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1654"
"FVV190180";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1634"
"FVV190181";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43065065"
"FVV190182";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43078050"
"FVV190183";"24-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1764"
"FVV190184";"25-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1365"
"FVV190185";"25-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43056130"
"FVV190186";"25-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1714"
"FVV190187";"25-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1556"
"FVV190188";"25-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1314"
"FVV190189";"25-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1474"
"FVV190190";"25-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1784"
"FVV190191";"25-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1561"
"FVV190192";"25-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1333"
"FVV190193";"25-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1594"
"FVV190194";"25-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1235"
"FVV190195";"25-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI43036010"
"FVV190196";"25-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1330"
"FVV190197";"25-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1042"
"FVV190198";"25-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1571"
"FVV190199";"25-01-2019";;"0,00000000000000000000";"0,00000000000000000000";"CLI1540"
